taxon_key,taxon_label,connected_domains,relationship_count,n_climate,n_conservation,n_literature,n_media,n_mycorrhiza,n_occurrences,n_pollinators,n_traits
taxon:25083,Coelogyne senagangensis,climate,1,1,0,0,0,0,0,0,0
taxon:25084,Coelogyne septemcostata,climate,1,1,0,0,0,0,0,0,0
taxon:25085,Coelogyne septemnervia,climate,1,1,0,0,0,0,0,0,0
taxon:25087,Coelogyne sigmatochilus,climate,1,1,0,0,0,0,0,0,0
taxon:25089,Coelogyne simplicissima,climate,1,1,0,0,0,0,0,0,0
taxon:25090,Coelogyne simulacra,climate,1,1,0,0,0,0,0,0,0
taxon:25091,Coelogyne singalangensis,climate,1,1,0,0,0,0,0,0,0
taxon:25095,Coelogyne sparsa,climate,1,1,0,0,0,0,0,0,0
taxon:25098,Coelogyne microchila,climate,1,1,0,0,0,0,0,0,0
taxon:25100,Coelogyne microstyla,climate,1,1,0,0,0,0,0,0,0
taxon:25101,Coelogyne migueldavidii,climate,1,1,0,0,0,0,0,0,0
taxon:25103,Coelogyne mindanaensis,climate,1,1,0,0,0,0,0,0,0
taxon:25106,Coelogyne mucronata,climate,1,1,0,0,0,0,0,0,0
taxon:25107,Coelogyne multiflora,climate,1,1,0,0,0,0,0,0,0
taxon:25108,Coelogyne muluensis,climate,1,1,0,0,0,0,0,0,0
taxon:25109,Coelogyne muriculata,climate,1,1,0,0,0,0,0,0,0
taxon:25110,Coelogyne murudensis,climate,1,1,0,0,0,0,0,0,0
taxon:25111,Coelogyne naja,climate,1,1,0,0,0,0,0,0,0
taxon:25112,Coelogyne nervillosa,climate,1,1,0,0,0,0,0,0,0
taxon:25113,Coelogyne nervosa,climate,1,1,0,0,0,0,0,0,0
taxon:25114,Coelogyne niana,climate,1,1,0,0,0,0,0,0,0
taxon:25181,Coelogyne squamulosa,climate,1,1,0,0,0,0,0,0,0
taxon:25115,Coelogyne oreophila,climate,1,1,0,0,0,0,0,0,0
taxon:25119,Coelogyne ovalis,climate,1,1,0,0,0,0,0,0,0
taxon:25122,Coelogyne oxyloba,climate,1,1,0,0,0,0,0,0,0
taxon:25123,Coelogyne pachyglossa,climate,1,1,0,0,0,0,0,0,0
taxon:25128,Coelogyne pandurichila,climate,1,1,0,0,0,0,0,0,0
taxon:25129,Coelogyne pallida,climate,1,1,0,0,0,0,0,0,0
taxon:25132,Coelogyne pallideflavens,climate,1,1,0,0,0,0,0,0,0
taxon:25133,Coelogyne pallideflavens,climate,1,1,0,0,0,0,0,0,0
taxon:25134,Coelogyne pallideflavens,climate,1,1,0,0,0,0,0,0,0
taxon:25135,Coelogyne panchaseensis,climate,1,1,0,0,0,0,0,0,0
taxon:25138,Coelogyne moultonii,climate,1,1,0,0,0,0,0,0,0
taxon:25140,Coelogyne nitida,mycorrhiza,1,0,0,0,0,1,0,0,0
taxon:25141,Coelogyne nivea,climate,1,1,0,0,0,0,0,0,0
taxon:25142,Coelogyne oblonga,climate,1,1,0,0,0,0,0,0,0
taxon:25143,Coelogyne obtusifolia,climate,1,1,0,0,0,0,0,0,0
taxon:25144,Coelogyne occultata,climate,1,1,0,0,0,0,0,0,0
taxon:25145,Coelogyne ochrolabia,climate,1,1,0,0,0,0,0,0,0
taxon:25149,Coelogyne ophiopogonoides,climate,1,1,0,0,0,0,0,0,0
taxon:25150,Coelogyne panduriformis,climate,1,1,0,0,0,0,0,0,0
taxon:25152,Coelogyne pantlingii,climate,1,1,0,0,0,0,0,0,0
taxon:25153,Coelogyne papillilabia,climate,1,1,0,0,0,0,0,0,0
taxon:25154,Coelogyne papillilabia,climate,1,1,0,0,0,0,0,0,0
taxon:25155,Coelogyne papillitepala,climate,1,1,0,0,0,0,0,0,0
taxon:25184,Coelogyne stella,climate,1,1,0,0,0,0,0,0,0
taxon:25161,Coelogyne pendula,climate,1,1,0,0,0,0,0,0,0
taxon:25162,Coelogyne peltastes,climate,1,1,0,0,0,0,0,0,0
taxon:25166,Coelogyne planiscapa,climate,1,1,0,0,0,0,0,0,0
taxon:25168,Coelogyne plocoglottoides,climate,1,1,0,0,0,0,0,0,0
taxon:25182,Coelogyne stachyodes,climate,1,1,0,0,0,0,0,0,0
taxon:25170,Coelogyne porrecta,climate,1,1,0,0,0,0,0,0,0
taxon:25172,Coelogyne prodigiosa,climate,1,1,0,0,0,0,0,0,0
taxon:25176,Coelogyne speciosa ssp. fimbriata,climate,1,1,0,0,0,0,0,0,0
taxon:25178,Coelogyne sphacelata,climate,1,1,0,0,0,0,0,0,0
taxon:25179,Coelogyne spinifera,climate,1,1,0,0,0,0,0,0,0
taxon:25190,Coelogyne suaveolens,climate,1,1,0,0,0,0,0,0,0
taxon:25192,Coelogyne subfusca,climate,1,1,0,0,0,0,0,0,0
taxon:25193,Coelogyne sublobata,climate,1,1,0,0,0,0,0,0,0
taxon:25194,Coelogyne subobscura,climate,1,1,0,0,0,0,0,0,0
taxon:25196,Coelogyne sudora,climate,1,1,0,0,0,0,0,0,0
taxon:25197,Coelogyne sulawesiensis,climate,1,1,0,0,0,0,0,0,0
taxon:25198,Coelogyne sulcata,climate,1,1,0,0,0,0,0,0,0
taxon:25210,Coelogyne taronensis,climate,1,1,0,0,0,0,0,0,0
taxon:25200,Coelogyne sulphurea,climate,1,1,0,0,0,0,0,0,0
taxon:25203,Coelogyne susanae,climate,1,1,0,0,0,0,0,0,0
taxon:25204,Coelogyne swaniana,climate,1,1,0,0,0,0,0,0,0
taxon:25205,Coelogyne syngei,climate,1,1,0,0,0,0,0,0,0
taxon:25206,Coelogyne taeniophylla,climate,1,1,0,0,0,0,0,0,0
taxon:25207,Coelogyne talamauensis,climate,1,1,0,0,0,0,0,0,0
taxon:25208,Coelogyne talangana,climate,1,1,0,0,0,0,0,0,0
taxon:25348,Dendrobium cabadbarense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25211,Coelogyne teleensis,climate,1,1,0,0,0,0,0,0,0
taxon:25212,Coelogyne stenopetala,climate,1,1,0,0,0,0,0,0,0
taxon:25214,Coelogyne yuccifolia,climate,1,1,0,0,0,0,0,0,0
taxon:25215,Coelogyne zeylanica,climate,1,1,0,0,0,0,0,0,0
taxon:25217,Coelogyne zollingeri,climate,1,1,0,0,0,0,0,0,0
taxon:25219,Epigeneium acuminatum,climate,1,1,0,0,0,0,0,0,0
taxon:25221,Epigeneium quinquecallosum,climate,1,1,0,0,0,0,0,0,0
taxon:25222,Epigeneium amplum,climate,1,1,0,0,0,0,0,0,0
taxon:25227,Epigeneium clemensiae,climate,1,1,0,0,0,0,0,0,0
taxon:25228,Epigeneium cymbidioides,climate,1,1,0,0,0,0,0,0,0
taxon:25231,Epigeneium exilifolium,climate,1,1,0,0,0,0,0,0,0
taxon:25232,Epigeneium fargesii,climate,1,1,0,0,0,0,0,0,0
taxon:25233,Epigeneium forrestii,climate,1,1,0,0,0,0,0,0,0
taxon:25234,Epigeneium fuscescens,climate,1,1,0,0,0,0,0,0,0
taxon:25238,Epigeneium kinabaluense,climate,1,1,0,0,0,0,0,0,0
taxon:25240,Dendrobium alabense,climate,1,1,0,0,0,0,0,0,0
taxon:25242,Epigeneium longirepens,climate,1,1,0,0,0,0,0,0,0
taxon:25243,Epigeneium macropodum,climate,1,1,0,0,0,0,0,0,0
taxon:25246,Epigeneium nakaharae,climate,1,1,0,0,0,0,0,0,0
taxon:25247,Epigeneium naviculare,climate,1,1,0,0,0,0,0,0,0
taxon:25260,Coelogyne phaiostele,climate,1,1,0,0,0,0,0,0,0
taxon:25250,Dendrobium angustifolium ssp. angustifolium,climate,1,1,0,0,0,0,0,0,0
taxon:25251,Dendrobium angustifolium ssp. ophirense,climate,1,1,0,0,0,0,0,0,0
taxon:25252,Dendrobium angustipetalum,climate,1,1,0,0,0,0,0,0,0
taxon:25256,Coelogyne perplexa,climate,1,1,0,0,0,0,0,0,0
taxon:25257,Coelogyne perrineae,climate,1,1,0,0,0,0,0,0,0
taxon:25258,Coelogyne perrinei,climate,1,1,0,0,0,0,0,0,0
taxon:25259,Coelogyne pulcherrima,climate,1,1,0,0,0,0,0,0,0
taxon:25391,Dendrobium chewiorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25261,Coelogyne philippinensis,climate,1,1,0,0,0,0,0,0,0
taxon:25263,Coelogyne phitamii,climate,1,1,0,0,0,0,0,0,0
taxon:25267,Coelogyne truncata,climate,1,1,0,0,0,0,0,0,0
taxon:25268,Coelogyne trusmadiensis,climate,1,1,0,0,0,0,0,0,0
taxon:25271,Coelogyne turpis,climate,1,1,0,0,0,0,0,0,0
taxon:25392,Dendrobium chiangdaoense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25272,Coelogyne uncata,climate,1,1,0,0,0,0,0,0,0
taxon:25273,Coelogyne velutina de,climate,1,1,0,0,0,0,0,0,0
taxon:25276,Coelogyne unguiculata,climate,1,1,0,0,0,0,0,0,0
taxon:25277,Coelogyne unicallosa,climate,1,1,0,0,0,0,0,0,0
taxon:25278,Coelogyne unicornis,climate,1,1,0,0,0,0,0,0,0
taxon:25279,Coelogyne verrucosa,climate,1,1,0,0,0,0,0,0,0
taxon:25280,Coelogyne vestita,climate,1,1,0,0,0,0,0,0,0
taxon:25281,Coelogyne uniflora,climate,1,1,0,0,0,0,0,0,0
taxon:25282,Coelogyne usitana,climate,1,1,0,0,0,0,0,0,0
taxon:25283,Coelogyne ustulata,climate,1,1,0,0,0,0,0,0,0
taxon:25284,Coelogyne vanoverberghii,climate,1,1,0,0,0,0,0,0,0
taxon:25285,Dendrobium asphale,climate,1,1,0,0,0,0,0,0,0
taxon:25286,Coelogyne ventricosa,climate,1,1,0,0,0,0,0,0,0
taxon:25287,Coelogyne ventrinigra de,climate,1,1,0,0,0,0,0,0,0
taxon:25288,Coelogyne venusta,climate,1,1,0,0,0,0,0,0,0
taxon:25289,Coelogyne vermicularis,climate,1,1,0,0,0,0,0,0,0
taxon:25291,Coelogyne veronicae,climate,1,1,0,0,0,0,0,0,0
taxon:25292,Coelogyne victoria-regina,climate,1,1,0,0,0,0,0,0,0
taxon:25297,Coelogyne wenshanica,climate,1,1,0,0,0,0,0,0,0
taxon:25299,Coelogyne wichersii,climate,1,1,0,0,0,0,0,0,0
taxon:25300,Coelogyne wilhelmii,climate,1,1,0,0,0,0,0,0,0
taxon:25301,Coelogyne wilhelmii,climate,1,1,0,0,0,0,0,0,0
taxon:25302,Coelogyne williamsii,climate,1,1,0,0,0,0,0,0,0
taxon:25303,Coelogyne wlodarczykiana,climate,1,1,0,0,0,0,0,0,0
taxon:25304,Coelogyne woodiana,climate,1,1,0,0,0,0,0,0,0
taxon:25305,Coelogyne xanthobulbon,climate,1,1,0,0,0,0,0,0,0
taxon:25306,Coelogyne xyrekes,climate,1,1,0,0,0,0,0,0,0
taxon:25307,Dendrobium angustitepalum,climate,1,1,0,0,0,0,0,0,0
taxon:25308,Dendrobium anisobulbon,climate,1,1,0,0,0,0,0,0,0
taxon:25309,Dendrobium annae,climate,1,1,0,0,0,0,0,0,0
taxon:25312,Dendrobium aratriferum,climate,1,1,0,0,0,0,0,0,0
taxon:25313,Dendrobium anosmum,climate,1,1,0,0,0,0,0,0,0
taxon:25315,Dendrobium anosmum,climate,1,1,0,0,0,0,0,0,0
taxon:25318,Dendrobium anthrene,climate,1,1,0,0,0,0,0,0,0
taxon:25319,Dendrobium apertum,climate,1,1,0,0,0,0,0,0,0
taxon:25320,Dendrobium aphanochilum,climate,1,1,0,0,0,0,0,0,0
taxon:25321,Dendrobium aphrodite,climate,1,1,0,0,0,0,0,0,0
taxon:25323,Dendrobium aphyllum,mycorrhiza,5,0,0,0,0,5,0,0,0
taxon:25324,Dendrobium apiculiferum,climate,1,1,0,0,0,0,0,0,0
taxon:25325,Dendrobium appendicula,climate,1,1,0,0,0,0,0,0,0
taxon:25328,Dendrobium aprinum,climate,1,1,0,0,0,0,0,0,0
taxon:25329,Dendrobium aqueum,climate,1,1,0,0,0,0,0,0,0
taxon:25330,Dendrobium arachnoideum,climate,1,1,0,0,0,0,0,0,0
taxon:25332,Dendrobium atavus,climate,1,1,0,0,0,0,0,0,0
taxon:25335,Dendrobium brassii,climate,1,1,0,0,0,0,0,0,0
taxon:25336,Dendrobium brevicaudum,climate,1,1,0,0,0,0,0,0,0
taxon:25337,Dendrobium brevicaule ssp. brevicaule,climate,1,1,0,0,0,0,0,0,0
taxon:25338,Dendrobium brevicaule ssp. calcarium,climate,1,1,0,0,0,0,0,0,0
taxon:25339,Dendrobium brevicaule ssp. pentagonum,climate,1,1,0,0,0,0,0,0,0
taxon:25340,Dendrobium brevicolle,traits,2,0,0,0,0,0,0,0,2
taxon:25341,Dendrobium brevilabium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25342,Dendrobium eymanum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25343,Dendrobium burkeanum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25344,Dendrobium cokronagoroi,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25345,Dendrobium busuangense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25346,Dendrobium butchcamposii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25347,Dendrobium butinii,traits,2,0,0,0,0,0,0,0,2
taxon:25349,Dendrobium cadetia,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25350,Dendrobium cadetiiflorum,traits,2,0,0,0,0,0,0,0,2
taxon:25351,Dendrobium cadetioides,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25352,Dendrobium caladenia,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25353,Dendrobium calcaratimentum,traits,2,0,0,0,0,0,0,0,2
taxon:25354,Dendrobium calcaratum ssp. calcaratum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25355,Dendrobium calcaratum ssp. papillatum,traits,2,0,0,0,0,0,0,0,2
taxon:25356,Dendrobium calyptratum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25357,Dendrobium camaridiorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25358,Dendrobium campbellii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25359,Dendrobium canaliculatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25360,Dendrobium canaliculatum,traits,2,0,0,0,0,0,0,0,2
taxon:25361,Dendrobium cancroides,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25362,Dendrobium candidissimum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25363,Dendrobium candoonense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25364,Dendrobium capillipes,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25365,Dendrobium capitellatoides,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25366,Dendrobium capituliflorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25367,Dendrobium capra,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25368,Dendrobium carinatum,traits,2,0,0,0,0,0,0,0,2
taxon:25369,Dendrobium cariniferum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25370,Dendrobium carinulatidiscum,traits,2,0,0,0,0,0,0,0,2
taxon:25371,Dendrobium carnicarinum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25372,Dendrobium carolinense,traits,2,0,0,0,0,0,0,0,2
taxon:25373,Dendrobium carrii,traits,2,0,0,0,0,0,0,0,2
taxon:25374,Dendrobium carronii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25375,Dendrobium caryicola,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25376,Dendrobium casuarinae,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25377,Dendrobium catillare,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25378,Dendrobium caudiculatum,traits,2,0,0,0,0,0,0,0,2
taxon:25379,Dendrobium cavipes,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25380,Dendrobium celebense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25381,Dendrobium centrale,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25382,Dendrobium centrosepalum,traits,2,0,0,0,0,0,0,0,2
taxon:25383,Dendrobium ceraceum,traits,2,0,0,0,0,0,0,0,2
taxon:25384,Dendrobium ceratostyloides,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25385,Dendrobium ceraula,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25386,Dendrobium cervicaliferum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25387,Dendrobium chalmersii,traits,2,0,0,0,0,0,0,0,2
taxon:25388,Dendrobium chamaephytum,traits,2,0,0,0,0,0,0,0,2
taxon:25389,Dendrobium chameleon,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25390,Dendrobium chapaense,traits,2,0,0,0,0,0,0,0,2
taxon:25393,Dendrobium chiengmaiense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25394,Dendrobium chrysographatum,traits,2,0,0,0,0,0,0,0,2
taxon:25395,Coelogyne tenasserimensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25396,Coelogyne tenella,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25397,Coelogyne tenompokensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25398,Coelogyne tenuibulba,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25399,Coelogyne tenuifolia,traits,2,0,0,0,0,0,0,0,2
taxon:25400,Coelogyne tenuis,traits,2,0,0,0,0,0,0,0,2
taxon:25401,Coelogyne tenuissima,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25402,Coelogyne tenuitepala,traits,2,0,0,0,0,0,0,0,2
taxon:25403,Coelogyne testacea,traits,2,0,0,0,0,0,0,0,2
taxon:25404,Coelogyne tetradactylifera,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25405,Coelogyne tiongiana,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25406,Coelogyne tokduanbanoyana,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25407,Coelogyne tomentosa,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25408,Coelogyne tommyi,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25409,Coelogyne tortilis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25410,Coelogyne totilabia,traits,2,0,0,0,0,0,0,0,2
taxon:25411,Coelogyne transversa,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25412,Coelogyne tricallosa,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25413,Coelogyne triloba,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25414,Coelogyne trilobulata,traits,2,0,0,0,0,0,0,0,2
taxon:25415,Coelogyne veitchii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25416,Epigeneium radicosum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25417,Epigeneium rotundatum,traits,2,0,0,0,0,0,0,0,2
taxon:25418,Epigeneium sanseiense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25419,Epigeneium speculum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25420,Epigeneium stella-silvae,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25421,Epigeneium suberectum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25422,Epigeneium treacherianum,traits,2,0,0,0,0,0,0,0,2
taxon:25423,Epigeneium treutleri,traits,2,0,0,0,0,0,0,0,2
taxon:25424,Epigeneium tricallosum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25425,Dendrobium amiengense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25426,Epigeneium triflorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25427,Epigeneium triflorum,traits,2,0,0,0,0,0,0,0,2
taxon:25428,Epigeneium tsangianum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25429,Dendrobium alaticaulinum,traits,2,0,0,0,0,0,0,0,2
taxon:25430,Epigeneium verruciferum,traits,2,0,0,0,0,0,0,0,2
taxon:25431,Epigeneium wichersii,traits,2,0,0,0,0,0,0,0,2
taxon:25432,Epigeneium zebrinum,traits,2,0,0,0,0,0,0,0,2
taxon:25433,Dendrobium aberrans,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25434,Dendrobium aberrans,traits,2,0,0,0,0,0,0,0,2
taxon:25435,Dendrobium acaciifolium,traits,2,0,0,0,0,0,0,0,2
taxon:25436,Dendrobium acanthophippiiflorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:25437,Dendrobium acerosum,traits,2,0,0,0,0,0,0,0,2
taxon:25438,Dendrobium aciculare,traits,2,0,0,0,0,0,0,0,2
taxon:25440,Dendrobium acinaciforme,climate,1,1,0,0,0,0,0,0,0
taxon:25442,Dendrobium acuiferum,climate,1,1,0,0,0,0,0,0,0
taxon:25443,Dendrobium acuminatissimum,climate,1,1,0,0,0,0,0,0,0
taxon:25444,Dendrobium acuminatissimum,climate,1,1,0,0,0,0,0,0,0
taxon:25447,Dendrobium acutimentum,climate,1,1,0,0,0,0,0,0,0
taxon:25449,Dendrobium adae,climate,1,1,0,0,0,0,0,0,0
taxon:25450,Dendrobium adamsii,climate,1,1,0,0,0,0,0,0,0
taxon:25457,Dendrobium agrostophylloides,climate,1,1,0,0,0,0,0,0,0
taxon:25458,Dendrobium agrostophyllum,climate,1,1,0,0,0,0,0,0,0
taxon:25459,Coelogyne yiii,climate,1,1,0,0,0,0,0,0,0
taxon:25462,Dendrobium alexandrae,climate,1,1,0,0,0,0,0,0,0
taxon:25463,Dendrobium aliciae,climate,1,1,0,0,0,0,0,0,0
taxon:25473,Dendrobium ancipitum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25464,Dendrobium aloifolium,climate,1,1,0,0,0,0,0,0,0
taxon:25468,Dendrobium amiceanum,climate,1,1,0,0,0,0,0,0,0
taxon:25469,Dendrobium amoenum,climate,1,1,0,0,0,0,0,0,0
taxon:25471,Dendrobium anamalayanum,climate,1,1,0,0,0,0,0,0,0
taxon:25472,Dendrobium anceps,climate,1,1,0,0,0,0,0,0,0
taxon:25474,Dendrobium andreemillarae,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25475,Dendrobium angiense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25476,Dendrobium angraecifolium,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25477,Dendrobium angulatum,traits,3,0,0,0,0,0,0,0,3
taxon:25478,Dendrobium angusticaule,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25479,Dendrobium arcuatum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25480,Dendrobium arfakense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25481,Dendrobium argiense,traits,3,0,0,0,0,0,0,0,3
taxon:25482,Dendrobium aridum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25483,Dendrobium aries,traits,3,0,0,0,0,0,0,0,3
taxon:25484,Dendrobium aristiferum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25485,Dendrobium armeniacum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25486,Dendrobium armitiae,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25487,Dendrobium aromaticum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25488,Dendrobium arthrobulbum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25489,Dendrobium arunachalense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25490,Dendrobium asahanense,traits,3,0,0,0,0,0,0,0,3
taxon:25491,Dendrobium asperatum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25492,Dendrobium assamicum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25493,Dendrobium atjehense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25494,Dendrobium atroviolaceum,traits,3,0,0,0,0,0,0,0,3
taxon:25495,Dendrobium attenuatum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25496,Dendrobium chionanthum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25986,Dendrobium jinghuanum,climate,1,1,0,0,0,0,0,0,0
taxon:25497,Dendrobium chloranthum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25498,Dendrobium chordiforme,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25499,Dendrobium christyanum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25500,Dendrobium chrysanthum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25501,Dendrobium chryseum,traits,3,0,0,0,0,0,0,0,3
taxon:25502,Dendrobium chrysobulbon,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25503,Dendrobium chrysocrepis,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25504,Dendrobium chrysopterum,traits,3,0,0,0,0,0,0,0,3
taxon:25514,Dendrobium cymbiforme,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25505,Dendrobium cuthbertsonii,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25506,Dendrobium cyanocentrum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25507,Dendrobium cyanopterum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25508,Dendrobium cyatopoides,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25509,Dendrobium cyclobulbon,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25510,Dendrobium cyclolobum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25511,Dendrobium cyclopense,traits,3,0,0,0,0,0,0,0,3
taxon:25512,Dendrobium cylindricum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25513,Dendrobium cymatolegium,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25515,Dendrobium aurantiflammeum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25516,Dendrobium aurantiiroseum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25517,Dendrobium aurantitepalum de,traits,3,0,0,0,0,0,0,0,3
taxon:25518,Dendrobium aureilobum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25519,Dendrobium auricolor,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25520,Dendrobium auriculatum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25521,Dendrobium aurifex,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25522,Dendrobium austrocaledonicum,traits,3,0,0,0,0,0,0,0,3
taxon:25523,Dendrobium awormangae,traits,3,0,0,0,0,0,0,0,3
taxon:25524,Dendrobium axillare,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25525,Dendrobium ayubii,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25526,Dendrobium azureum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25527,Dendrobium baeuerlenii,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25528,Dendrobium baileyi,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25529,Dendrobium bakoense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25530,Dendrobium balimense,traits,3,0,0,0,0,0,0,0,3
taxon:25531,Dendrobium balzerianum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25532,Dendrobium bambusiforme,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25533,Dendrobium bambusinum,traits,3,0,0,0,0,0,0,0,3
taxon:25534,Dendrobium bancanum,traits,3,0,0,0,0,0,0,0,3
taxon:25535,Dendrobium bandaense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25536,Dendrobium bandii,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25537,Dendrobium bannaense,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25538,Dendrobium baoernianum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25539,Dendrobium barbatulum,climate|traits,4,1,0,0,0,0,0,0,3
taxon:25540,Dendrobium barbatum,climate|traits,4,1,0,0,0,0,0,0,3
